acousticness,speechiness,valence,tempo,duration_ms,release_date,year,month
0.416,0.0388,0.945,133.249,228280,1986-07-22,1986,7
0.0733,0.0264,0.514,80.133,173200,1986-10-07,1986,10
0.743,0.0254,0.279,93.815,154400,1986-03-17,1986,3
0.163,0.051,0.743,172.231,140267,1986-11-04,1986,11
0.256,0.0554,0.8909999999999999,120.542,209933,1986-02-04,1986,2
0.0361,0.094,0.0955,125.304,71600,1986-01-01,1986,1
0.5429999999999999,0.143,0.6709999999999999,101.017,99893,1986-03-31,1986,3
0.7490000000000001,0.0459,0.97,184.858,145763,1986-01-01,1986,1
0.00244,0.0364,0.8440000000000001,120.099,196200,1986-01-01,1986,1
0.000378,0.174,0.488,190.672,211533,1986-05-15,1986,5
0.00903,0.0741,0.459,119.932,332773,1986-11-10,1986,11
0.237,0.0312,0.564,142.53799999999995,159663,1986-01-01,1986,1
0.009,0.0854,0.4320000000000001,79.648,283613,1986-10-09,1986,10
0.0493,0.0289,0.7340000000000001,110.544,352333,1986-06-30,1986,6
0.61,0.0471,0.974,127.094,160670,1986-01-01,1986,1
0.8009999999999999,0.0322,0.426,123.693,160973,1986-07-11,1986,7
0.00689,0.0318,0.647,146.227,307400,1986-07-01,1986,7
0.0302,0.0439,0.517,131.711,294384,1986-11-04,1986,11
0.239,0.0401,0.915,119.809,256040,1986-01-01,1986,1
0.565,0.068,0.118,121.242,282080,1986-06-01,1986,6
0.14,0.05,0.89,146.66,177600,1986-11-20,1986,11
0.401,0.033,0.609,146.00799999999995,190541,1986-11-19,1986,11
0.0388,0.0704,0.458,91.958,638227,1986-05-19,1986,5
0.044,0.0392,0.468,96.319,311986,1986-05-19,1986,5
4.620000000000001e-05,0.154,0.11,141.596,283760,1986-05-12,1986,5
0.000107,0.0336,0.945,130.425,430213,1986-09-29,1986,9
0.74,0.0415,0.908,119.272,162507,1986-04-14,1986,4
0.535,0.0319,0.765,124.465,218227,1986-01-01,1986,1
0.00136,0.0842,0.152,130.205,437000,1986-01-01,1986,1
0.8190000000000001,0.0382,0.145,170.076,184960,1986-04-14,1986,4
0.589,0.0627,0.858,106.564,258547,1986-11-24,1986,11
0.939,0.921,0.348,113.531,91320,1986-04-11,1986,4
0.0431,0.212,0.103,85.258,273973,1986-06-02,1986,6
0.399,0.0279,0.219,67.084,226667,1986-01-01,1986,1
0.133,0.0424,0.846,136.02700000000002,169773,1986-01-17,1986,1
0.208,0.0418,0.634,84.508,422200,1986-01-01,1986,1
0.236,0.0797,0.726,141.951,213667,1986-12-09,1986,12
0.0861,0.071,0.684,110.038,252227,1986-01-21,1986,1
0.114,0.0576,0.908,109.98,132667,1986-11-04,1986,11
0.479,0.0586,0.903,108.517,281440,1986-06-30,1986,6
0.0165,0.0806,0.736,91.03,262547,1986-05-19,1986,5
0.408,0.0324,0.235,130.738,302573,1986-03-01,1986,3
0.0521,0.0227,0.631,97.234,235707,1986-06-16,1986,6
0.515,0.0266,0.292,146.48,283000,1986-11-26,1986,11
0.908,0.035,0.336,109.067,172467,1986-03-17,1986,3
0.000181,0.0492,0.195,152.907,221267,1986-09-24,1986,9
0.441,0.0278,0.732,96.196,353480,1986-01-01,1986,1
0.329,0.0778,0.7859999999999999,174.593,290640,1986-09-01,1986,9
0.0619,0.0449,0.409,142.95600000000005,283800,1986-01-01,1986,1
0.0012,0.0734,0.339,141.137,356519,1986-12-21,1986,12
0.29,0.0261,0.139,85.62899999999998,262773,1986-06-02,1986,6
0.0211,0.0698,0.596,95.607,304333,1986-02-03,1986,2
0.0315,0.0318,0.892,127.893,224933,1986-01-01,1986,1
0.0104,0.0666,0.318,130.997,290960,1986-11-10,1986,11
0.00914,0.0321,0.11,111.567,348667,1986-11-17,1986,11
0.209,0.0259,0.3720000000000001,104.562,236933,1986-07-28,1986,7
0.207,0.0289,0.889,136.112,217173,1986-04-16,1986,4
0.266,0.033,0.857,112.136,214240,1987-05-25,1987,5
0.389,0.0542,0.959,136.708,243467,1987-03-03,1987,3
0.672,0.0369,0.737,94.05,196627,1987-11-02,1987,11
0.00255,0.0294,0.7859999999999999,132.921,299320,1987-07-27,1987,7
0.0532,0.0253,0.429,101.88,216240,1987-10-09,1987,10
0.00123,0.0581,0.49,140.236,238896,1987-03-03,1987,3
0.6920000000000001,0.033,0.35,126.692,168493,1987-01-01,1987,1
0.00287,0.0362,0.887,103.214,283467,1987-02-03,1987,2
0.8909999999999999,0.0357,0.199,174.52,200840,1987-01-01,1987,1
0.743,0.0416,0.536,78.407,163360,1987-01-01,1987,1
0.0568,0.0443,0.973,120.929,259480,1987-08-31,1987,8
0.00115,0.165,0.302,153.975,160427,1987-12-21,1987,12
0.0303,0.0443,0.4,111.797,373267,1987-07-29,1987,7
0.496,0.0502,0.97,162.709,194920,1987-01-01,1987,1
0.985,0.0446,0.148,56.3,292227,1987-01-01,1987,1
0.605,0.0507,0.782,108.766,127293,1987-10-09,1987,10
0.539,0.0264,0.232,92.058,317747,1987-02-03,1987,2
0.948,0.034,0.211,167.17,201640,1987-10-03,1987,10
0.282,0.035,0.977,116.548,295560,1987-01-01,1987,1
0.074,0.0345,0.743,117.989,254493,1987-01-01,1987,1
0.011,0.0359,0.965,131.059,259933,1987-01-01,1987,1
0.452,0.0304,0.606,104.984,163600,1987-05-25,1987,5
0.726,0.0395,0.8809999999999999,165.078,194293,1987-01-01,1987,1
0.346,0.0884,0.782,173.204,218293,1987-01-01,1987,1
0.902,0.0337,0.0551,49.103,179600,1987-01-01,1987,1
0.22,0.0317,0.406,144.61700000000005,256027,1987-01-01,1987,1
0.674,0.0752,0.611,118.76,325291,1987-01-01,1987,1
0.0146,0.0326,0.443,121.394,180960,1987-10-09,1987,10
0.754,0.18,0.468,87.62700000000002,118733,1987-05-11,1987,5
0.0923,0.0306,0.858,102.062,278907,1987-11-04,1987,11
0.00141,0.0872,0.4970000000000001,92.874,270200,1987-02-10,1987,2
0.738,0.748,0.338,116.839,116160,1987-01-01,1987,1
0.505,0.0348,0.383,159.609,291573,1987-11-07,1987,11
0.327,0.0291,0.92,128.014,156400,1987-03-07,1987,3
0.0401,0.0417,0.967,122.69,201547,1987-09-01,1987,9
0.4320000000000001,0.0301,0.763,98.144,230733,1987-01-01,1987,1
0.443,0.0494,0.715,96.465,273680,1987-01-01,1987,1
0.102,0.0293,0.525,110.906,207080,1987-08-31,1987,8
0.0291,0.0466,0.5920000000000001,125.377,223733,1987-04-14,1987,4
0.208,0.0276,0.596,103.041,200293,1987-07-15,1987,7
0.8590000000000001,0.0562,0.363,173.60299999999995,146760,1987-05-11,1987,5
0.562,0.0263,0.598,94.323,144307,1987-01-01,1987,1
0.737,0.0411,0.493,86.484,249427,1987-03-07,1987,3
0.7559999999999999,0.0454,0.0529,124.68,710467,1987-01-01,1987,1
0.208,0.0561,0.758,78.075,239693,1987-01-01,1987,1
0.22,0.031,0.971,125.932,197107,1987-01-01,1987,1
0.0268,0.0408,0.675,125.925,266307,1987-10-05,1987,10
0.409,0.0256,0.532,89.87299999999998,171040,1987-01-01,1987,1
0.795,0.267,0.5870000000000001,131.719,129107,1987-05-11,1987,5
0.867,0.0306,0.521,90.038,174627,1987-01-01,1987,1
0.294,0.0295,0.685,120.917,286720,1987-09-28,1987,9
0.288,0.0298,0.486,112.659,285907,1987-09-01,1987,9
0.00602,0.135,0.117,111.634,260160,1987-12-21,1987,12
0.00078,0.0314,0.175,111.083,328100,1987-03-03,1987,3
0.000111,0.053,0.0415,128.96200000000002,294267,1987-01-01,1987,1
0.555,0.0368,0.637,182.61900000000003,207773,1987-11-03,1987,11
0.0184,0.0339,0.58,120.142,250773,1987-11-25,1987,11
0.785,0.0376,0.373,68.32600000000001,250267,1987-06-02,1987,6
0.158,0.0583,0.282,103.505,219933,1987-07-29,1987,7
0.114,0.031,0.143,77.949,280720,1987-10-30,1987,10
0.6829999999999999,0.0295,0.308,131.749,256200,1987-06-02,1987,6
0.143,0.0268,0.7829999999999999,89.631,247000,1987-01-01,1987,1
0.0536,0.063,0.805,134.662,289067,1987-01-01,1987,1
2.730000000000001e-05,0.1,0.0718,161.887,282560,1987-01-01,1987,1
0.198,0.0394,0.883,99.144,193933,1987-07-06,1987,7
0.0799,0.0419,0.738,131.23,1067333,1987-01-01,1987,1
0.0955,0.0459,0.7020000000000001,97.062,306120,1987-10-30,1987,10
0.157,0.0436,0.906,122.881,273507,1987-08-31,1987,8
0.647,0.117,0.448,78.308,248947,1987-08-25,1987,8
0.74,0.0277,0.456,97.603,199297,1988-01-01,1988,1
0.647,0.2,0.696,118.822,259907,1988-03-07,1988,3
0.887,0.0518,0.674,117.099,181067,1988-10-15,1988,10
0.0434,0.109,0.504,129.171,223407,1988-05-03,1988,5
0.691,0.0372,0.344,116.225,256267,1988-01-01,1988,1
6.09e-06,0.141,0.0786,111.782,530515,1988-09-07,1988,9
0.838,0.0763,0.96,95.531,189672,1988-01-01,1988,1
0.000172,0.0576,0.421,99.9,307307,1988-04-26,1988,4
0.107,0.328,0.346,107.955,116307,1988-06-28,1988,6
0.00211,0.136,0.0531,91.513,470960,1988-05-03,1988,5
0.516,0.0294,0.69,121.85,217373,1988-01-01,1988,1
0.0447,0.0407,0.7659999999999999,136.375,356360,1988-03-14,1988,3
0.92,0.0384,0.0775,139.873,293640,1988-01-01,1988,1
0.000171,0.052,0.494,104.228,194693,1988-01-01,1988,1
0.407,0.0412,0.959,130.267,228000,1988-01-19,1988,1
0.0948,0.0307,0.289,142.61,225427,1988-06-20,1988,6
0.385,0.03,0.78,109.11,137587,1988-03-07,1988,3
0.319,0.0329,0.941,88.37299999999998,251667,1988-11-25,1988,11
0.013,0.0398,0.595,100.951,237627,1988-04-26,1988,4
0.00702,0.0826,0.395,140.409,221533,1988-01-01,1988,1
0.0803,0.0379,0.502,102.412,276840,1988-02-02,1988,2
0.986,0.0364,0.042,102.533,1147000,1988-06-30,1988,6
0.63,0.0287,0.7909999999999999,113.263,226507,1988-01-01,1988,1
0.106,0.0282,0.862,143.048,244240,1988-01-01,1988,1
0.996,0.0542,0.0819,67.494,282400,1988-03-07,1988,3
0.000257,0.0425,0.309,94.907,255360,1988-04-26,1988,4
6.06e-05,0.0793,0.534,112.637,183027,1988-01-01,1988,1
0.000781,0.0879,0.8029999999999999,132.005,231893,1988-01-01,1988,1
0.000492,0.0336,0.81,135.795,269973,1988-01-01,1988,1
0.000574,0.0383,0.4370000000000001,120.078,179280,1988-09-19,1988,9
0.53,0.0373,0.315,135.21,308467,1988-05-24,1988,5
0.926,0.0455,0.133,120.682,198333,1988-01-01,1988,1
0.0186,0.334,0.705,110.681,344960,1988-01-01,1988,1
0.938,0.104,0.905,189.193,163445,1988-01-01,1988,1
0.157,0.106,0.106,86.045,439400,1988-11-22,1988,11
1.7899999999999998e-05,0.2,0.069,116.602,406524,1988-09-07,1988,9
1.09e-05,0.1,0.206,98.277,186573,1988-01-01,1988,1
0.0706,0.0362,0.75,109.74,212533,1988-05-15,1988,5
0.0744,0.0326,0.889,132.203,240693,1988-11-15,1988,11
0.875,0.0375,0.269,97.785,141667,1988-01-01,1988,1
0.0268,0.0728,0.283,99.738,358760,1988-09-13,1988,9
0.0128,0.0362,0.275,94.946,381173,1988-11-22,1988,11
0.989,0.039,0.22,123.104,375560,1988-02-05,1988,2
0.921,0.0353,0.7040000000000001,91.349,207840,1988-11-08,1988,11
0.111,0.227,0.659,115.729,207493,1988-09-13,1988,9
0.275,0.0491,0.7609999999999999,140.878,149120,1988-01-15,1988,1
0.494,0.0285,0.595,140.44299999999998,275644,1988-07-11,1988,7
0.716,0.0321,0.264,77.202,119373,1988-01-01,1988,1
0.622,0.0277,0.246,98.191,266933,1988-01-01,1988,1
0.0793,0.161,0.736,167.05200000000005,237907,1988-02-02,1988,2
0.654,0.0483,0.92,92.156,431880,1988-01-01,1988,1
0.0573,0.0435,0.3229999999999999,120.563,282067,1988-02-02,1988,2
0.5720000000000001,0.0319,0.957,106.802,183538,1988-01-15,1988,1
0.0482,0.0966,0.349,129.328,316507,1988-11-22,1988,11
0.115,0.0288,0.156,75.512,442040,1988-11-22,1988,11
0.00269,0.0313,0.5770000000000001,117.577,250040,1988-01-01,1988,1
2.9600000000000005e-05,0.116,0.0747,96.425,370584,1988-09-07,1988,9
0.000769,0.0887,0.5489999999999999,76.79899999999998,222733,1988-01-01,1988,1
1.810000000000001e-05,0.0476,0.602,96.879,267627,1988-04-26,1988,4
0.122,0.0269,0.232,88.141,256200,1988-06-20,1988,6
0.00108,0.0471,0.715,157.808,341933,1988-10-18,1988,10
0.753,0.0313,0.934,157.694,233067,1988-01-01,1988,1
4.78e-05,0.107,0.154,103.421,155200,1988-01-01,1988,1
0.199,0.0431,0.878,134.64,140600,1988-03-07,1988,3
0.00468,0.0454,0.954,116.233,231921,1988-01-01,1988,1
0.000182,0.0885,0.312,152.186,302853,1988-10-10,1988,10
0.000831,0.0799,0.284,91.42,200187,1988-01-01,1988,1
0.113,0.0363,0.8270000000000001,137.905,225760,1988-08-15,1988,8
0.345,0.0426,0.898,131.437,168515,1989-11-27,1989,11
0.329,0.068,0.778,94.849,271013,1989-08-22,1989,8
0.0352,0.0857,0.8690000000000001,114.181,304200,1989-01-01,1989,1
0.00924,0.0305,0.46,95.235,267107,1989-01-01,1989,1
0.3720000000000001,0.0304,0.625,110.826,287733,1989-02-01,1989,2
0.698,0.116,0.348,134.335,256000,1989-07-11,1989,7
0.0054,0.0788,0.14,94.606,258400,1989-01-01,1989,1
0.118,0.0258,0.528,156.014,427280,1989-05-02,1989,5
0.727,0.937,0.263,91.322,433653,1989-01-01,1989,1
0.00487,0.0614,0.396,123.13,368800,1989-07-25,1989,7
0.0202,0.101,0.394,134.477,231173,1989-07-25,1989,7
0.000187,0.124,0.449,134.502,185880,1989-08-16,1989,8
0.00163,0.0713,0.459,166.889,444453,1989-02-07,1989,2
0.354,0.0612,0.952,178.528,218787,1989-01-01,1989,1
0.011,0.036,0.963,122.439,363107,1989-10-13,1989,10
0.418,0.0434,0.174,92.77,291133,1989-09-26,1989,9
0.976,0.045,0.183,101.202,293267,1989-01-01,1989,1
0.39,0.0466,0.812,122.666,199467,1989-09-09,1989,9
0.114,0.227,0.451,102.135,293973,1989-03-27,1989,3
0.00425,0.0589,0.867,132.15,193493,1989-09-22,1989,9
0.0165,0.19,0.611,124.799,247400,1989-06-20,1989,6
0.0104,0.0276,0.887,98.986,249307,1989-06-23,1989,6
0.5710000000000001,0.0316,0.182,95.048,393093,1989-05-02,1989,5
0.0043799999999999,0.206,0.452,90.419,292693,1989-03-20,1989,3
0.547,0.0294,0.175,115.952,298760,1989-03-21,1989,3
0.62,0.468,0.758,112.197,153320,1989-01-01,1989,1
0.00388,0.118,0.475,93.972,281707,1989-01-31,1989,1
0.674,0.0363,0.628,109.239,142333,1989-10-15,1989,10
0.0873,0.0696,0.8490000000000001,90.687,249800,1989-06-16,1989,6
1.84e-05,0.0844,0.201,150.259,387733,1989-11-08,1989,11
0.0215,0.0531,0.777,106.96,228733,1989-09-12,1989,9
0.0135,0.134,0.861,113.823,239333,1989-02-07,1989,2
0.0049,0.036,0.353,122.722,297200,1989-05-23,1989,5
0.134,0.0509,0.884,116.294,241333,1989-06-18,1989,6
0.0208,0.0601,0.784,132.447,287866,1989-06-19,1989,6
0.958,0.0408,0.514,181.745,183133,1989-09-21,1989,9
0.148,0.0254,0.364,98.247,280489,1989-01-30,1989,1
0.436,0.0471,0.509,124.802,498640,1989-05-09,1989,5
0.338,0.0676,0.193,73.153,262280,1989-09-22,1989,9
0.0209,0.0262,0.75,116.953,271707,1989-01-30,1989,1
0.00213,0.0337,0.455,124.272,245960,1989-09-26,1989,9
0.0886,0.0586,0.11,93.209,264827,1989-06-13,1989,6
0.79,0.0435,0.339,74.279,223267,1989-03-14,1989,3
0.0499,0.034,0.7659999999999999,101.525,269773,1989-03-10,1989,3
0.102,0.037,0.961,156.482,179093,1989-07-11,1989,7
0.79,0.319,0.908,99.838,231040,1989-01-31,1989,1
0.916,0.0383,0.0985,76.54,269040,1989-04-15,1989,4
0.908,0.0408,0.325,92.212,232653,1989-05-23,1989,5
0.613,0.0428,0.959,167.733,168320,1989-01-02,1989,1
0.249,0.0304,0.618,116.17,273707,1989-10-31,1989,10
0.000452,0.11,0.466,101.702,103745,1989-06-01,1989,6
0.0143,0.0352,0.868,118.764,396053,1989-08-28,1989,8
0.0213,0.245,0.384,201.729,368800,1989-04-14,1989,4
0.517,0.0451,0.8320000000000001,114.771,159400,1989-01-01,1989,1
0.0633,0.0312,0.961,116.882,294667,1989-06-23,1989,6
0.00203,0.191,0.504,141.97899999999996,177240,1989-08-16,1989,8
0.97,0.0357,0.0371,149.94799999999995,398067,1989-09-12,1989,9
0.00219,0.093,0.81,121.343,376573,1989-01-01,1989,1
0.386,0.029,0.47,111.035,345067,1989-01-01,1989,1
0.343,0.0512,0.276,105.021,342333,1989-01-01,1989,1
0.515,0.113,0.617,145.704,483763,1989-06-22,1989,6
0.226,0.0314,0.118,105.25,330533,1989-09-25,1989,9
0.0087099999999999,0.0281,0.8370000000000001,88.431,294800,1989-01-01,1989,1
0.0685,0.0254,0.258,87.089,308067,1989-02-01,1989,2
0.00722,0.0448,0.48,97.444,182360,1989-04-14,1989,4
0.327,0.0491,0.963,153.363,174287,1989-11-25,1989,11
0.27,0.0342,0.665,77.984,261493,1989-07-07,1989,7
0.695,0.038,0.252,118.52,129307,1989-08-10,1989,8
0.775,0.0377,0.943,120.942,303507,1990-10-16,1990,10
0.185,0.0305,0.198,180.13,308112,1990-09-16,1990,9
0.975,0.0402,0.0738,79.303,219600,1990-04-03,1990,4
0.5589999999999999,0.0427,0.284,73.289,239133,1990-05-12,1990,5
0.396,0.0437,0.547,205.275,298027,1990-11-08,1990,11
0.325,0.0296,0.573,137.849,251773,1990-06-12,1990,6
0.6459999999999999,0.0347,0.8909999999999999,116.687,190667,1990-03-01,1990,3
0.201,0.0319,0.358,121.841,287373,1990-08-01,1990,8
0.4320000000000001,0.407,0.94,78.605,192000,1990-01-01,1990,1
0.000911,0.0476,0.652,122.555,313760,1990-02-13,1990,2
0.000355,0.0917,0.72,124.107,272200,1990-02-20,1990,2
0.298,0.0273,0.417,78.759,274027,1990-06-15,1990,6
0.25,0.0292,0.476,108.985,230933,1990-08-14,1990,8
0.188,0.26,0.968,88.191,273640,1990-01-01,1990,1
0.648,0.0292,0.409,141.792,235267,1990-01-15,1990,1
0.721,0.0368,0.199,136.789,188560,1990-02-05,1990,2
0.00135,0.0624,0.726,94.471,244293,1990-01-01,1990,1
0.328,0.0478,0.802,132.017,232627,1990-11-09,1990,11
0.741,0.0261,0.397,113.026,176400,1990-08-15,1990,8
0.228,0.0514,0.184,101.328,381400,1990-01-09,1990,1
0.00154,0.0349,0.6940000000000001,125.056,283150,1990-03-19,1990,3
0.78,0.03,0.297,128.214,240800,1990-11-08,1990,11
0.193,0.0455,0.152,192.409,259400,1990-06-19,1990,6
0.0438,0.0356,0.7,120.985,217933,1990-03-23,1990,3
0.000309,0.0634,0.536,135.986,249107,1990-02-13,1990,2
0.0233,0.265,0.472,115.921,264160,1990-07-24,1990,7
0.048,0.0466,0.948,112.37,543507,1990-10-22,1990,10
0.5820000000000001,0.0364,0.309,113.328,257493,1990-01-01,1990,1
0.00226,0.0532,0.279,136.668,255427,1990-04-23,1990,4
0.0044,0.0266,0.8590000000000001,138.84799999999998,354672,1990-01-01,1990,1
0.325,0.0449,0.5770000000000001,79.414,155293,1990-04-24,1990,4
0.0208,0.0545,0.919,135.256,242573,1990-09-08,1990,9
0.6859999999999999,0.0387,0.96,105.157,174067,1990-01-01,1990,1
0.000189,0.145,0.099,109.321,203587,1990-01-01,1990,1
0.0514,0.0352,0.511,113.354,321267,1990-10-15,1990,10
0.0161,0.0387,0.5579999999999999,168.81799999999996,164040,1990-10-01,1990,10
0.0126,0.0378,0.6509999999999999,144.089,578733,1990-01-01,1990,1
0.0605,0.0548,0.789,114.676,262640,1990-06-12,1990,6
0.0271,0.263,0.647,92.536,130707,1990-03-16,1990,3
0.000132,0.0429,0.319,83.896,285360,1990-09-01,1990,9
0.098,0.0299,0.868,144.972,143107,1990-01-02,1990,1
0.165,0.0317,0.0971,132.121,226067,1990-01-01,1990,1
7.82e-06,0.114,0.466,131.184,376640,1990-10-04,1990,10
0.227,0.0256,0.386,111.314,308200,1990-11-08,1990,11
0.267,0.0981,0.735,99.939,259067,1990-01-01,1990,1
0.5589999999999999,0.0367,0.906,122.27,207878,1990-01-01,1990,1
0.0314,0.129,0.619,102.382,289693,1990-08-27,1990,8
0.401,0.0458,0.682,87.839,279910,1990-12-01,1990,12
0.196,0.0547,0.405,105.55,369429,1990-01-01,1990,1
0.654,0.0384,0.61,136.908,358627,1990-01-01,1990,1
0.8740000000000001,0.0315,0.815,107.905,236347,1990-10-16,1990,10
0.0203,0.0466,0.759,104.634,274600,1990-01-01,1990,1
0.965,0.0406,0.0625,92.282,650000,1990-11-23,1990,11
0.8320000000000001,0.299,0.64,109.757,177133,1990-01-01,1990,1
0.113,0.034,0.621,119.239,233240,1990-11-19,1990,11
0.49,0.0356,0.124,135.793,202267,1990-03-01,1990,3
0.961,0.0462,0.0482,167.002,489587,1990-11-06,1990,11
0.000342,0.0385,0.481,92.52,195880,1990-11-06,1990,11
0.799,0.14,0.7,165.31400000000005,166507,1990-01-02,1990,1
0.398,0.0277,0.967,108.027,260200,1990-06-08,1990,6
0.0457,0.0294,0.889,137.38,188141,1990-06-30,1990,6
0.0966,0.0365,0.289,136.141,240067,1990-01-01,1990,1
0.00291,0.0476,0.626,139.374,278307,1990-07-02,1990,7
0.00586,0.037,0.621,91.856,198360,1990-09-24,1990,9
0.258,0.0356,0.7829999999999999,89.765,330400,1990-07-03,1990,7
0.00477,0.038,0.7240000000000001,129.875,290200,1990-07-31,1990,7
0.0121,0.0284,0.605,81.075,276573,1990-03-26,1990,3
0.00916,0.0265,0.623,97.113,355067,1990-10-09,1990,10
0.00692,0.046,0.49,98.102,312987,1990-04-09,1990,4
0.49,0.0318,0.8,88.613,188987,1990-01-01,1990,1
0.134,0.0431,0.222,98.619,393147,1990-07-15,1990,7
4.39e-05,0.0331,0.134,100.564,270067,1991-11-18,1991,11
0.363,0.0503,0.166,145.97899999999996,263347,1991-11-18,1991,11
0.124,0.0539,0.504,201.81,230480,1991-01-01,1991,1
0.315,0.0321,0.927,102.208,199853,1991-01-01,1991,1
0.25,0.0281,0.6920000000000001,120.13,200690,1991-12-19,1991,12
0.0065099999999999,0.0634,0.509,111.696,277933,1991-08-27,1991,8
0.209,0.0302,0.69,129.906,266267,1991-10-11,1991,10
0.8220000000000001,0.0376,0.173,44.06800000000001,208933,1991-01-01,1991,1
0.244,0.37,0.763,109.408,294360,1991-11-12,1991,11
0.000305,0.0431,0.496,141.27100000000004,107573,1991-09-23,1991,9
0.246,0.104,0.7909999999999999,198.6,218467,1991-01-01,1991,1
0.159,0.0328,0.236,141.546,298987,1991-02-26,1991,2
0.189,0.0267,0.653,120.066,200586,1991-12-19,1991,12
0.0055299999999999,0.159,0.0392,152.108,71840,1991-09-24,1991,9
0.987,0.0385,0.148,99.447,241398,1991-10-08,1991,10
0.847,0.0273,0.319,88.167,217573,1991-01-01,1991,1
1.87e-05,0.0545,0.524,175.84900000000005,104467,1991-02-01,1991,2
0.0563,0.0496,0.634,112.045,204867,1991-08-26,1991,8
0.375,0.0291,0.516,105.017,234960,1991-04-02,1991,4
0.0005139999999999,0.174,0.452,172.794,143160,1991-07-01,1991,7
0.413,0.0392,0.6559999999999999,115.915,303800,1991-01-01,1991,1
0.7959999999999999,0.0278,0.499,98.333,166673,1991-10-11,1991,10
0.393,0.0305,0.2,92.759,277093,1991-09-17,1991,9
0.000692,0.0414,0.472,121.371,373453,1991-09-17,1991,9
0.0383,0.0732,0.208,115.302,289893,1991-08-27,1991,8
0.000367,0.0375,0.625,102.779,267707,1991-02-19,1991,2
0.742,0.0351,0.915,95.451,305058,1991-11-17,1991,11
0.345,0.0315,0.537,115.288,175067,1991-01-01,1991,1
0.1639999999999999,0.0486,0.0328,136.59,388400,1991-03-15,1991,3
0.816,0.0263,0.4920000000000001,89.221,170160,1991-01-01,1991,1
0.727,0.0331,0.19,151.85399999999996,328827,1991-01-01,1991,1
0.716,0.0459,0.8029999999999999,120.863,174080,1991-12-19,1991,12
0.193,0.0323,0.843,106.16,121905,1991-08-27,1991,8
0.5539999999999999,0.038,0.91,89.939,364040,1991-01-01,1991,1
0.977,0.0415,0.115,115.057,215293,1991-01-01,1991,1
0.0458,0.0303,0.321,69.169,256000,1991-10-25,1991,10
0.7509999999999999,0.0326,0.7390000000000001,135.955,160440,1991-04-15,1991,4
0.225,0.0576,0.536,88.98899999999998,250160,1991-09-07,1991,9
0.34,0.0358,0.516,167.106,197648,1991-10-08,1991,10
0.903,0.0325,0.339,86.198,207573,1991-01-01,1991,1
0.556,0.0484,0.672,143.238,356733,1991-11-13,1991,11
0.0256,0.0404,0.508,113.045,269133,1991-09-24,1991,9
0.00203,0.0329,0.767,113.077,168133,1991-09-23,1991,9
5.79e-06,0.0906,0.716,105.312,146827,1991-10-08,1991,10
0.00236,0.048,0.6709999999999999,96.24,216693,1991-09-24,1991,9
0.897,0.0481,0.404,140.558,185600,1991-01-01,1991,1
0.1689999999999999,0.0449,0.8290000000000001,121.288,340267,1991-01-01,1991,1
0.858,0.0353,0.0558,134.28799999999998,209973,1991-07-01,1991,7
0.122,0.0796,0.843,88.281,223160,1991-01-01,1991,1
0.00761,0.0421,0.852,126.629,225827,1991-05-07,1991,5
0.0105,0.044,0.124,107.131,272667,1991-01-01,1991,1
0.995,0.0548,0.353,135.52200000000002,225213,1991-09-12,1991,9
0.283,0.117,0.711,153.476,163267,1991-01-01,1991,1
0.503,0.0308,0.68,115.693,214400,1991-10-25,1991,10
0.00872,0.0331,0.198,129.128,248120,1991-03-12,1991,3
0.804,0.032,0.289,75.888,190227,1991-03-07,1991,3
0.00247,0.0868,0.655,140.80100000000004,217027,1991-01-01,1991,1
0.179,0.0295,0.8029999999999999,125.639,268427,1991-03-12,1991,3
0.268,0.0266,0.114,103.781,317040,1991-01-01,1991,1
0.127,0.0968,0.5589999999999999,122.846,267067,1991-09-17,1991,9
0.73,0.035,0.0977,145.012,507560,1991-01-01,1991,1
0.466,0.19,0.892,109.916,186787,1991-01-01,1991,1
0.0244,0.029,0.963,136.786,166467,1991-01-01,1991,1
0.541,0.0311,0.664,102.991,191483,1991-12-19,1991,12
